atm_id,date,opening_balance,closing_balance,total_withdrawals,replenishment_amount,replenishment_cost
ATM_AALI_01,2026-01-05,44381.561,37189.556,7192.005,0.000,0.000
ATM_AALI_01,2026-01-06,37189.556,27531.529,9658.027,0.000,0.000
ATM_AALI_01,2026-01-07,27531.529,16177.604,11353.925,0.000,0.000
ATM_AALI_01,2026-01-08,16177.604,46792.717,10136.067,40751.180,27.979
ATM_AALI_01,2026-01-09,46792.717,32863.424,13929.293,0.000,0.000
ATM_AALI_01,2026-01-10,32863.424,18329.127,14534.297,0.000,0.000
ATM_AALI_01,2026-01-11,18329.127,48841.917,13161.779,43674.569,18.758
ATM_AALI_01,2026-01-12,48841.917,40963.576,7878.341,0.000,0.000
ATM_AALI_01,2026-01-13,40963.576,31783.868,9179.708,0.000,0.000
ATM_AALI_01,2026-01-14,31783.868,24118.950,7664.918,0.000,0.000
ATM_AALI_01,2026-01-15,24118.950,14160.971,9957.979,0.000,0.000
ATM_AALI_01,2026-01-16,14160.971,35123.265,12104.848,33067.142,17.182
ATM_AALI_01,2026-01-17,35123.265,19429.561,15693.704,0.000,0.000
ATM_AALI_01,2026-01-18,19429.561,41079.472,17942.320,39592.231,35.471
ATM_AALI_01,2026-01-19,41079.472,30342.998,10736.474,0.000,0.000
ATM_AALI_01,2026-01-20,30342.998,19139.139,11203.859,0.000,0.000
ATM_AALI_01,2026-01-21,19139.139,40474.228,12561.675,33896.764,17.711
ATM_AALI_01,2026-01-22,40474.228,30995.397,9478.831,0.000,0.000
ATM_AALI_01,2026-01-23,30995.397,16103.885,14891.512,0.000,0.000
ATM_AALI_01,2026-01-24,16103.885,32653.451,16206.465,32756.031,44.708
ATM_AALI_01,2026-01-25,32653.451,19714.699,12938.752,0.000,0.000
ATM_AALI_01,2026-01-26,19714.699,11903.172,7811.527,0.000,0.000
ATM_AALI_01,2026-01-27,11903.172,32638.380,11484.972,32220.180,19.404
ATM_AALI_01,2026-01-28,32638.380,23557.824,9080.556,0.000,0.000
ATM_AALI_01,2026-01-29,23557.824,11633.382,11924.442,0.000,0.000
ATM_AALI_01,2026-01-30,11633.382,39898.126,16348.064,44612.808,42.066
ATM_AALI_01,2026-01-31,39898.126,27115.067,12783.059,0.000,0.000
ATM_BMALL_01,2025-08-01,32497.418,13773.957,18723.461,0.000,0.000
ATM_BMALL_01,2025-08-02,13773.957,34415.825,17351.170,37993.038,29.661
ATM_BMALL_01,2025-08-03,34415.825,19589.839,14825.986,0.000,0.000
ATM_BMALL_01,2025-08-04,19589.839,42199.850,11879.888,34489.899,17.739
ATM_BMALL_01,2025-08-05,42199.850,32392.139,9807.711,0.000,0.000
ATM_BMALL_01,2025-08-06,32392.139,25403.008,6989.131,0.000,0.000
ATM_BMALL_01,2025-08-07,25403.008,14563.053,10839.955,0.000,0.000
ATM_BMALL_01,2025-08-08,14563.053,41195.107,13649.621,40281.675,35.584
ATM_BMALL_01,2025-08-09,41195.107,24916.593,16278.514,0.000,0.000
ATM_BMALL_01,2025-08-10,24916.593,9158.258,15758.335,0.000,0.000
ATM_BMALL_01,2025-08-11,9158.258,33621.309,10532.314,34995.365,34.425
ATM_BMALL_01,2025-08-12,33621.309,23628.051,9993.258,0.000,0.000
ATM_BMALL_01,2025-08-13,23628.051,13783.908,9844.143,0.000,0.000
ATM_BMALL_01,2025-08-14,13783.908,45091.740,11312.977,42620.809,15.629
ATM_BMALL_01,2025-08-15,45091.740,27610.141,17481.599,0.000,0.000
ATM_BMALL_01,2025-08-16,27610.141,12411.074,15199.067,0.000,0.000
ATM_BMALL_01,2025-08-17,12411.074,28501.780,16343.578,32434.284,37.857
ATM_BMALL_01,2025-08-18,28501.780,17758.140,10743.640,0.000,0.000
ATM_BMALL_01,2025-08-19,17758.140,8493.988,9264.152,0.000,0.000
ATM_BMALL_01,2025-08-20,8493.988,44286.131,9685.909,45478.052,20.238
ATM_BMALL_01,2025-08-21,44286.131,33115.648,11170.483,0.000,0.000
ATM_BMALL_01,2025-08-22,33115.648,15455.888,17659.760,0.000,0.000
ATM_BMALL_01,2025-08-23,15455.888,41385.127,13270.079,39199.318,27.928
ATM_BMALL_01,2025-08-24,41385.127,24144.098,17241.029,0.000,0.000
ATM_BMALL_01,2025-08-25,24144.098,15646.099,8497.999,0.000,0.000
ATM_BMALL_01,2025-08-26,15646.099,40939.390,7865.339,33158.630,41.793
ATM_BMALL_01,2025-08-27,40939.390,30814.693,10124.697,0.000,0.000
ATM_BMALL_01,2025-08-28,30814.693,21706.488,9108.205,0.000,0.000
ATM_BMALL_01,2025-08-29,21706.488,48516.813,16708.407,43518.732,32.337
ATM_BMALL_01,2025-08-30,48516.813,30421.667,18095.146,0.000,0.000
ATM_BMALL_01,2025-08-31,30421.667,18015.924,12405.743,0.000,0.000
ATM_BMALL_01,2025-09-01,18015.924,45504.483,11910.411,39398.970,16.104
ATM_BMALL_01,2025-09-02,45504.483,36589.753,8914.730,0.000,0.000
ATM_BMALL_01,2025-09-03,36589.753,26998.728,9591.025,0.000,0.000
ATM_BMALL_01,2025-09-04,26998.728,16148.415,10850.313,0.000,0.000
ATM_BMALL_01,2025-09-05,16148.415,35995.805,16093.796,35941.186,25.953
ATM_BMALL_01,2025-09-06,35995.805,20726.319,15269.486,0.000,0.000
ATM_BMALL_01,2025-09-07,20726.319,43193.334,13694.998,36162.013,32.229
ATM_BMALL_01,2025-09-08,43193.334,33409.430,9783.904,0.000,0.000
ATM_BMALL_01,2025-09-09,33409.430,25212.858,8196.572,0.000,0.000
ATM_BMALL_01,2025-09-10,25212.858,14869.636,10343.222,0.000,0.000
ATM_BMALL_01,2025-09-11,14869.636,50500.525,7380.445,43011.334,40.565
ATM_BMALL_01,2025-09-12,50500.525,36225.461,14275.064,0.000,0.000
ATM_BMALL_01,2025-09-13,36225.461,22947.498,13277.963,0.000,0.000
ATM_BMALL_01,2025-09-14,22947.498,45352.458,18215.511,40620.471,25.797
ATM_BMALL_01,2025-09-15,45352.458,35931.243,9421.215,0.000,0.000
ATM_BMALL_01,2025-09-16,35931.243,24072.433,11858.810,0.000,0.000
ATM_BMALL_01,2025-09-17,24072.433,13708.241,10364.192,0.000,0.000
ATM_BMALL_01,2025-09-18,13708.241,44485.030,8224.951,39001.740,33.137
ATM_BMALL_01,2025-09-19,44485.030,30819.372,13665.658,0.000,0.000
ATM_BMALL_01,2025-09-20,30819.372,11686.343,19133.029,0.000,0.000
ATM_BMALL_01,2025-09-21,11686.343,34488.147,18341.293,41143.097,40.792
ATM_BMALL_01,2025-09-22,34488.147,26087.943,8400.204,0.000,0.000
ATM_BMALL_01,2025-09-23,26087.943,15674.303,10413.640,0.000,0.000
ATM_BMALL_01,2025-09-24,15674.303,47033.391,11049.590,42408.678,23.148
ATM_BMALL_01,2025-09-25,47033.391,37860.389,9173.002,0.000,0.000
ATM_BMALL_01,2025-09-26,37860.389,19664.939,18195.450,0.000,0.000
ATM_BMALL_01,2025-09-27,19664.939,45698.133,14370.689,40403.883,25.471
ATM_BMALL_01,2025-09-28,45698.133,31472.981,14225.152,0.000,0.000
ATM_BMALL_01,2025-09-29,31472.981,22845.371,8627.610,0.000,0.000
ATM_BMALL_01,2025-09-30,22845.371,13004.724,9840.647,0.000,0.000
ATM_BMALL_01,2025-10-01,13004.724,47003.103,8194.566,42192.945,23.017
ATM_BMALL_01,2025-10-02,47003.103,34152.998,12850.105,0.000,0.000
ATM_BMALL_01,2025-10-03,34152.998,16172.186,17980.812,0.000,0.000
ATM_BMALL_01,2025-10-04,16172.186,39527.694,18914.332,42269.840,44.948
ATM_BMALL_01,2025-10-05,39527.694,21415.781,18111.913,0.000,0.000
ATM_BMALL_01,2025-10-06,21415.781,11744.880,9670.901,0.000,0.000
ATM_BMALL_01,2025-10-07,11744.880,49673.527,9833.130,47761.777,22.947
ATM_BMALL_01,2025-10-08,49673.527,40153.752,9519.775,0.000,0.000
ATM_BMALL_01,2025-10-09,40153.752,30273.270,9880.482,0.000,0.000
ATM_BMALL_01,2025-10-10,30273.270,13513.094,16760.176,0.000,0.000
ATM_BMALL_01,2025-10-11,13513.094,40439.797,16308.375,43235.078,39.178
ATM_BMALL_01,2025-10-12,40439.797,21397.812,19041.985,0.000,0.000
ATM_BMALL_01,2025-10-13,21397.812,11231.934,10165.878,0.000,0.000
ATM_BMALL_01,2025-10-14,11231.934,33996.477,11307.578,34072.121,28.005
ATM_BMALL_01,2025-10-15,33996.477,24097.207,9899.270,0.000,0.000
ATM_BMALL_01,2025-10-16,24097.207,12898.787,11198.420,0.000,0.000
ATM_BMALL_01,2025-10-17,12898.787,40078.568,15908.062,43087.843,25.160
ATM_BMALL_01,2025-10-18,40078.568,23949.078,16129.490,0.000,0.000
ATM_BMALL_01,2025-10-19,23949.078,9197.534,14751.544,0.000,0.000
ATM_BMALL_01,2025-10-20,9197.534,33273.508,11392.306,35468.280,32.331
ATM_BMALL_01,2025-10-21,33273.508,24190.355,9083.153,0.000,0.000
ATM_BMALL_01,2025-10-22,24190.355,15237.161,8953.194,0.000,0.000
ATM_BMALL_01,2025-10-23,15237.161,48728.597,11758.661,45250.097,29.957
ATM_BMALL_01,2025-10-24,48728.597,32999.092,15729.505,0.000,0.000
ATM_BMALL_01,2025-10-25,32999.092,21249.731,11749.361,0.000,0.000
ATM_BMALL_01,2025-10-26,21249.731,38847.162,15404.093,33001.524,27.922
ATM_BMALL_01,2025-10-27,38847.162,28315.116,10532.046,0.000,0.000
ATM_BMALL_01,2025-10-28,28315.116,18951.447,9363.669,0.000,0.000
ATM_BMALL_01,2025-10-29,18951.447,47688.425,12347.834,41084.812,23.396
ATM_BMALL_01,2025-10-30,47688.425,39282.594,8405.831,0.000,0.000
ATM_BMALL_01,2025-10-31,39282.594,23022.873,16259.721,0.000,0.000
ATM_BMALL_01,2025-11-01,23022.873,48537.466,19842.806,45357.399,40.503
ATM_BMALL_01,2025-11-02,48537.466,33977.746,14559.720,0.000,0.000
ATM_BMALL_01,2025-11-03,33977.746,24758.540,9219.206,0.000,0.000
ATM_BMALL_01,2025-11-04,24758.540,13681.080,11077.460,0.000,0.000
ATM_BMALL_01,2025-11-05,13681.080,36717.203,12694.960,35731.083,28.176
ATM_BMALL_01,2025-11-06,36717.203,26389.965,10327.238,0.000,0.000
ATM_BMALL_01,2025-11-07,26389.965,13114.902,13275.063,0.000,0.000
ATM_BMALL_01,2025-11-08,13114.902,35118.168,13083.764,35087.030,33.215
ATM_BMALL_01,2025-11-09,35118.168,22732.706,12385.462,0.000,0.000
ATM_BMALL_01,2025-11-10,22732.706,12595.143,10137.563,0.000,0.000
ATM_BMALL_01,2025-11-11,12595.143,36955.053,10424.610,34784.520,31.942
ATM_BMALL_01,2025-11-12,36955.053,26907.163,10047.890,0.000,0.000
ATM_BMALL_01,2025-11-13,26907.163,17107.027,9800.136,0.000,0.000
ATM_BMALL_01,2025-11-14,17107.027,43646.321,17641.975,44181.269,17.016
ATM_BMALL_01,2025-11-15,43646.321,24358.693,19287.628,0.000,0.000
ATM_BMALL_01,2025-11-16,24358.693,11138.412,13220.281,0.000,0.000
ATM_BMALL_01,2025-11-17,11138.412,42900.439,6891.717,38653.744,31.213
ATM_BMALL_01,2025-11-18,42900.439,34338.983,8561.456,0.000,0.000
ATM_BMALL_01,2025-11-19,34338.983,22876.812,11462.171,0.000,0.000
ATM_BMALL_01,2025-11-20,22876.812,12616.592,10260.220,0.000,0.000
ATM_BMALL_01,2025-11-21,12616.592,38620.759,14391.750,40395.917,34.131
ATM_BMALL_01,2025-11-22,38620.759,23521.691,15099.068,0.000,0.000
ATM_BMALL_01,2025-11-23,23521.691,42932.812,18543.177,37954.298,29.882
ATM_BMALL_01,2025-11-24,42932.812,32957.255,9975.557,0.000,0.000
ATM_BMALL_01,2025-11-25,32957.255,24992.843,7964.412,0.000,0.000
ATM_BMALL_01,2025-11-26,24992.843,15643.363,9349.480,0.000,0.000
ATM_BMALL_01,2025-11-27,15643.363,54510.468,8021.997,46889.102,23.154
ATM_BMALL_01,2025-11-28,54510.468,38179.153,16331.315,0.000,0.000
ATM_BMALL_01,2025-11-29,38179.153,20782.426,17396.727,0.000,0.000
ATM_BMALL_01,2025-11-30,20782.426,49065.124,19470.393,47753.091,37.384
ATM_BMALL_01,2025-12-01,49065.124,40398.244,8666.880,0.000,0.000
ATM_BMALL_01,2025-12-02,40398.244,30291.210,10107.034,0.000,0.000
ATM_BMALL_01,2025-12-03,30291.210,21196.238,9094.972,0.000,0.000
ATM_BMALL_01,2025-12-04,21196.238,13022.577,8173.661,0.000,0.000
ATM_BMALL_01,2025-12-05,13022.577,31254.263,17571.380,35803.066,18.887
ATM_BMALL_01,2025-12-06,31254.263,14686.908,16567.355,0.000,0.000
ATM_BMALL_01,2025-12-07,14686.908,36216.832,16554.334,38084.258,42.549
ATM_BMALL_01,2025-12-08,36216.832,25780.735,10436.097,0.000,0.000
ATM_BMALL_01,2025-12-09,25780.735,16263.262,9517.473,0.000,0.000
ATM_BMALL_01,2025-12-10,16263.262,46806.942,11462.423,42006.103,25.434
ATM_BMALL_01,2025-12-11,46806.942,38350.144,8456.798,0.000,0.000
ATM_BMALL_01,2025-12-12,38350.144,20054.320,18295.824,0.000,0.000
ATM_BMALL_01,2025-12-13,20054.320,53201.940,13779.111,46926.731,24.260
ATM_BMALL_01,2025-12-14,53201.940,35437.925,17764.015,0.000,0.000
ATM_BMALL_01,2025-12-15,35437.925,23579.675,11858.250,0.000,0.000
ATM_BMALL_01,2025-12-16,23579.675,15547.796,8031.879,0.000,0.000
ATM_BMALL_01,2025-12-17,15547.796,42700.357,10583.283,37735.844,31.434
ATM_BMALL_01,2025-12-18,42700.357,29930.311,12770.046,0.000,0.000
ATM_BMALL_01,2025-12-19,29930.311,13620.220,16310.091,0.000,0.000
ATM_BMALL_01,2025-12-20,13620.220,35997.688,16705.951,39083.419,27.209
ATM_BMALL_01,2025-12-21,35997.688,20894.406,15103.282,0.000,0.000
ATM_BMALL_01,2025-12-22,20894.406,11882.772,9011.634,0.000,0.000
ATM_BMALL_01,2025-12-23,11882.772,37681.219,10807.903,36606.350,19.873
ATM_BMALL_01,2025-12-24,37681.219,29272.913,8408.306,0.000,0.000
ATM_BMALL_01,2025-12-25,29272.913,20574.330,8698.583,0.000,0.000
ATM_BMALL_01,2025-12-26,20574.330,50900.923,16813.159,47139.752,16.480
ATM_BMALL_01,2025-12-27,50900.923,37865.104,13035.819,0.000,0.000
ATM_BMALL_01,2025-12-28,37865.104,24424.873,13440.231,0.000,0.000
ATM_BMALL_01,2025-12-29,24424.873,15095.198,9329.675,0.000,0.000
ATM_BMALL_01,2025-12-30,15095.198,38799.557,9274.317,32978.676,31.815
ATM_BMALL_01,2025-12-31,38799.557,29744.985,9054.572,0.000,0.000
ATM_BMALL_01,2026-01-01,29744.985,17505.949,12239.036,0.000,0.000
ATM_BMALL_01,2026-01-02,17505.949,37321.549,16189.244,36004.844,22.781
ATM_BMALL_01,2026-01-03,37321.549,19077.334,18244.215,0.000,0.000
ATM_BMALL_01,2026-01-04,19077.334,48763.949,15338.387,45025.002,30.219
ATM_BMALL_01,2026-01-05,48763.949,38421.957,10341.992,0.000,0.000
ATM_BMALL_01,2026-01-06,38421.957,26630.822,11791.135,0.000,0.000
ATM_BMALL_01,2026-01-07,26630.822,14961.857,11668.965,0.000,0.000
ATM_BMALL_01,2026-01-08,14961.857,51987.741,8602.493,45628.377,37.261
ATM_BMALL_01,2026-01-09,51987.741,36855.537,15132.204,0.000,0.000
ATM_BMALL_01,2026-01-10,36855.537,19347.353,17508.184,0.000,0.000
ATM_BMALL_01,2026-01-11,19347.353,43461.862,12620.597,36735.106,26.327
ATM_BMALL_01,2026-01-12,43461.862,30921.729,12540.133,0.000,0.000
ATM_BMALL_01,2026-01-13,30921.729,21894.626,9027.103,0.000,0.000
ATM_BMALL_01,2026-01-14,21894.626,11107.144,10787.482,0.000,0.000
ATM_BMALL_01,2026-01-15,11107.144,34970.978,10492.303,34356.137,44.781
ATM_BMALL_01,2026-01-16,34970.978,18943.316,16027.662,0.000,0.000
ATM_BMALL_01,2026-01-17,18943.316,43369.319,17498.573,41924.576,39.577
ATM_BMALL_01,2026-01-18,43369.319,27572.468,15796.851,0.000,0.000
ATM_BMALL_01,2026-01-19,27572.468,19702.817,7869.651,0.000,0.000
ATM_BMALL_01,2026-01-20,19702.817,11845.662,7857.155,0.000,0.000
ATM_BMALL_01,2026-01-21,11845.662,39390.861,8356.808,35902.007,39.189
ATM_BMALL_01,2026-01-22,39390.861,26842.180,12548.681,0.000,0.000
ATM_BMALL_01,2026-01-23,26842.180,14358.686,12483.494,0.000,0.000
ATM_BMALL_01,2026-01-24,14358.686,39152.192,13416.961,38210.467,16.014
ATM_BMALL_01,2026-01-25,39152.192,21254.990,17897.202,0.000,0.000
ATM_BMALL_01,2026-01-26,21254.990,11826.486,9428.504,0.000,0.000
ATM_BMALL_01,2026-01-27,11826.486,40279.499,8981.659,37434.672,18.438
ATM_BMALL_01,2026-01-28,40279.499,30471.557,9807.942,0.000,0.000
ATM_BMALL_01,2026-01-29,30471.557,20395.994,10075.563,0.000,0.000
ATM_BMALL_01,2026-01-30,20395.994,8600.584,11795.410,0.000,0.000
ATM_BMALL_01,2026-01-31,8600.584,24313.738,18848.958,34562.112,30.827
ATM_ATRIUM_01,2025-08-01,36835.466,22835.950,13999.516,0.000,0.000
ATM_ATRIUM_01,2025-08-02,22835.950,45672.904,15084.880,37921.834,40.957
ATM_ATRIUM_01,2025-08-03,45672.904,30419.262,15253.642,0.000,0.000
ATM_ATRIUM_01,2025-08-04,30419.262,18998.903,11420.359,0.000,0.000
ATM_ATRIUM_01,2025-08-05,18998.903,51451.670,11844.288,44297.055,40.109
ATM_ATRIUM_01,2025-08-06,51451.670,42246.899,9204.771,0.000,0.000
ATM_ATRIUM_01,2025-08-07,42246.899,34055.031,8191.868,0.000,0.000
ATM_ATRIUM_01,2025-08-08,34055.031,19732.345,14322.686,0.000,0.000
ATM_ATRIUM_01,2025-08-09,19732.345,42824.079,13100.296,36192.030,32.028
ATM_ATRIUM_01,2025-08-10,42824.079,28972.229,13851.850,0.000,0.000
ATM_ATRIUM_01,2025-08-11,28972.229,20853.387,8118.842,0.000,0.000
ATM_ATRIUM_01,2025-08-12,20853.387,11562.942,9290.445,0.000,0.000
ATM_ATRIUM_01,2025-08-13,11562.942,40047.749,8432.242,36917.049,40.038
ATM_ATRIUM_01,2025-08-14,40047.749,31986.945,8060.804,0.000,0.000
ATM_ATRIUM_01,2025-08-15,31986.945,14184.394,17802.551,0.000,0.000
ATM_ATRIUM_01,2025-08-16,14184.394,41857.467,17953.475,45626.548,29.592
ATM_ATRIUM_01,2025-08-17,41857.467,29542.566,12314.901,0.000,0.000
ATM_ATRIUM_01,2025-08-18,29542.566,19447.950,10094.616,0.000,0.000
ATM_ATRIUM_01,2025-08-19,19447.950,10514.181,8933.769,0.000,0.000
ATM_ATRIUM_01,2025-08-20,10514.181,42797.041,8688.927,40971.787,15.471
ATM_ATRIUM_01,2025-08-21,42797.041,31397.764,11399.277,0.000,0.000
ATM_ATRIUM_01,2025-08-22,31397.764,11375.991,20021.773,0.000,0.000
ATM_ATRIUM_01,2025-08-23,11375.991,41392.899,16484.221,46501.129,36.812
ATM_ATRIUM_01,2025-08-24,41392.899,26299.842,15093.057,0.000,0.000
ATM_ATRIUM_01,2025-08-25,26299.842,17418.953,8880.889,0.000,0.000
ATM_ATRIUM_01,2025-08-26,17418.953,40833.668,9715.697,33130.412,27.251
ATM_ATRIUM_01,2025-08-27,40833.668,30730.661,10103.007,0.000,0.000
ATM_ATRIUM_01,2025-08-28,30730.661,18466.548,12264.113,0.000,0.000
ATM_ATRIUM_01,2025-08-29,18466.548,44765.443,16661.052,42959.947,43.876
ATM_ATRIUM_01,2025-08-30,44765.443,27148.041,17617.402,0.000,0.000
ATM_ATRIUM_01,2025-08-31,27148.041,13628.505,13519.536,0.000,0.000
ATM_ATRIUM_01,2025-09-01,13628.505,46771.536,10387.564,43530.595,18.030
ATM_ATRIUM_01,2025-09-02,46771.536,35382.560,11388.976,0.000,0.000
ATM_ATRIUM_01,2025-09-03,35382.560,23087.122,12295.438,0.000,0.000
ATM_ATRIUM_01,2025-09-04,23087.122,15083.399,8003.723,0.000,0.000
ATM_ATRIUM_01,2025-09-05,15083.399,38984.039,16683.730,40584.370,39.248
ATM_ATRIUM_01,2025-09-06,38984.039,20729.958,18254.081,0.000,0.000
ATM_ATRIUM_01,2025-09-07,20729.958,39725.709,13105.153,32100.904,25.524
ATM_ATRIUM_01,2025-09-08,39725.709,28394.574,11331.135,0.000,0.000
ATM_ATRIUM_01,2025-09-09,28394.574,20134.551,8260.023,0.000,0.000
ATM_ATRIUM_01,2025-09-10,20134.551,12108.655,8025.896,0.000,0.000
ATM_ATRIUM_01,2025-09-11,12108.655,43836.954,8595.838,40324.137,37.623
ATM_ATRIUM_01,2025-09-12,43836.954,24631.262,19205.692,0.000,0.000
ATM_ATRIUM_01,2025-09-13,24631.262,11849.421,12781.841,0.000,0.000
ATM_ATRIUM_01,2025-09-14,11849.421,39620.566,16018.840,43789.985,17.978
ATM_ATRIUM_01,2025-09-15,39620.566,29165.982,10454.584,0.000,0.000
ATM_ATRIUM_01,2025-09-16,29165.982,19865.539,9300.443,0.000,0.000
ATM_ATRIUM_01,2025-09-17,19865.539,46231.358,12467.934,38833.753,39.104
ATM_ATRIUM_01,2025-09-18,46231.358,37753.447,8477.911,0.000,0.000
ATM_ATRIUM_01,2025-09-19,37753.447,19925.418,17828.029,0.000,0.000
ATM_ATRIUM_01,2025-09-20,19925.418,47402.310,13740.800,41217.692,29.816
ATM_ATRIUM_01,2025-09-21,47402.310,27871.010,19531.300,0.000,0.000
ATM_ATRIUM_01,2025-09-22,27871.010,19719.287,8151.723,0.000,0.000
ATM_ATRIUM_01,2025-09-23,19719.287,9393.320,10325.967,0.000,0.000
ATM_ATRIUM_01,2025-09-24,9393.320,47705.777,9171.180,47483.637,30.767
ATM_ATRIUM_01,2025-09-25,47705.777,36553.997,11151.780,0.000,0.000
ATM_ATRIUM_01,2025-09-26,36553.997,20786.803,15767.194,0.000,0.000
ATM_ATRIUM_01,2025-09-27,20786.803,48386.922,18922.928,46523.047,35.270
ATM_ATRIUM_01,2025-09-28,48386.922,31917.617,16469.305,0.000,0.000
ATM_ATRIUM_01,2025-09-29,31917.617,24231.015,7686.602,0.000,0.000
ATM_ATRIUM_01,2025-09-30,24231.015,12979.131,11251.884,0.000,0.000
ATM_ATRIUM_01,2025-10-01,12979.131,41428.506,8353.735,36803.110,25.255
ATM_ATRIUM_01,2025-10-02,41428.506,32345.166,9083.340,0.000,0.000
ATM_ATRIUM_01,2025-10-03,32345.166,17053.130,15292.036,0.000,0.000
ATM_ATRIUM_01,2025-10-04,17053.130,50115.959,12467.531,45530.360,40.459
ATM_ATRIUM_01,2025-10-05,50115.959,36209.486,13906.473,0.000,0.000
ATM_ATRIUM_01,2025-10-06,36209.486,27213.361,8996.125,0.000,0.000
ATM_ATRIUM_01,2025-10-07,27213.361,16385.363,10827.998,0.000,0.000
ATM_ATRIUM_01,2025-10-08,16385.363,43582.601,8563.050,35760.288,16.371
ATM_ATRIUM_01,2025-10-09,43582.601,33985.417,9597.184,0.000,0.000
ATM_ATRIUM_01,2025-10-10,33985.417,19525.526,14459.891,0.000,0.000
ATM_ATRIUM_01,2025-10-11,19525.526,51829.551,12277.715,44581.740,33.582
ATM_ATRIUM_01,2025-10-12,51829.551,37678.487,14151.064,0.000,0.000
ATM_ATRIUM_01,2025-10-13,37678.487,26925.668,10752.819,0.000,0.000
ATM_ATRIUM_01,2025-10-14,26925.668,18070.405,8855.263,0.000,0.000
ATM_ATRIUM_01,2025-10-15,18070.405,48402.668,11274.728,41606.991,29.841
ATM_ATRIUM_01,2025-10-16,48402.668,38196.551,10206.117,0.000,0.000
ATM_ATRIUM_01,2025-10-17,38196.551,22794.498,15402.053,0.000,0.000
ATM_ATRIUM_01,2025-10-18,22794.498,39170.231,16635.278,33011.011,30.600
ATM_ATRIUM_01,2025-10-19,39170.231,25197.825,13972.406,0.000,0.000
ATM_ATRIUM_01,2025-10-20,25197.825,15974.323,9223.502,0.000,0.000
ATM_ATRIUM_01,2025-10-21,15974.323,53063.969,9844.612,46934.258,33.036
ATM_ATRIUM_01,2025-10-22,53063.969,42933.653,10130.316,0.000,0.000
ATM_ATRIUM_01,2025-10-23,42933.653,32145.124,10788.529,0.000,0.000
ATM_ATRIUM_01,2025-10-24,32145.124,19691.078,12454.046,0.000,0.000
ATM_ATRIUM_01,2025-10-25,19691.078,42709.355,17409.885,40428.162,18.740
ATM_ATRIUM_01,2025-10-26,42709.355,26374.508,16334.847,0.000,0.000
ATM_ATRIUM_01,2025-10-27,26374.508,15738.261,10636.247,0.000,0.000
ATM_ATRIUM_01,2025-10-28,15738.261,41161.031,8903.763,34326.533,17.604
ATM_ATRIUM_01,2025-10-29,41161.031,33643.627,7517.404,0.000,0.000
ATM_ATRIUM_01,2025-10-30,33643.627,26611.272,7032.355,0.000,0.000
ATM_ATRIUM_01,2025-10-31,26611.272,8760.280,17850.992,0.000,0.000
ATM_ATRIUM_01,2025-11-01,8760.280,31493.803,12205.883,34939.406,42.942
ATM_ATRIUM_01,2025-11-02,31493.803,16375.403,15118.400,0.000,0.000
ATM_ATRIUM_01,2025-11-03,16375.403,46693.040,10284.770,40602.407,21.654
ATM_ATRIUM_01,2025-11-04,46693.040,36373.430,10319.610,0.000,0.000
ATM_ATRIUM_01,2025-11-05,36373.430,26127.435,10245.995,0.000,0.000
ATM_ATRIUM_01,2025-11-06,26127.435,17684.636,8442.799,0.000,0.000
ATM_ATRIUM_01,2025-11-07,17684.636,34830.656,16884.859,34030.879,31.525
ATM_ATRIUM_01,2025-11-08,34830.656,22640.091,12190.565,0.000,0.000
ATM_ATRIUM_01,2025-11-09,22640.091,9000.679,13639.412,0.000,0.000
ATM_ATRIUM_01,2025-11-10,9000.679,32132.884,9210.272,32342.477,25.742
ATM_ATRIUM_01,2025-11-11,32132.884,21894.604,10238.280,0.000,0.000
ATM_ATRIUM_01,2025-11-12,21894.604,10869.742,11024.862,0.000,0.000
ATM_ATRIUM_01,2025-11-13,10869.742,34832.590,9942.910,33905.758,29.116
ATM_ATRIUM_01,2025-11-14,34832.590,19903.646,14928.944,0.000,0.000
ATM_ATRIUM_01,2025-11-15,19903.646,40078.915,15473.910,35649.179,28.913
ATM_ATRIUM_01,2025-11-16,40078.915,25199.645,14879.270,0.000,0.000
ATM_ATRIUM_01,2025-11-17,25199.645,13833.284,11366.361,0.000,0.000
ATM_ATRIUM_01,2025-11-18,13833.284,49699.041,7780.207,43645.964,24.455
ATM_ATRIUM_01,2025-11-19,49699.041,38047.363,11651.678,0.000,0.000
ATM_ATRIUM_01,2025-11-20,38047.363,27935.364,10111.999,0.000,0.000
ATM_ATRIUM_01,2025-11-21,27935.364,16895.597,11039.767,0.000,0.000
ATM_ATRIUM_01,2025-11-22,16895.597,38624.028,16396.881,38125.312,43.277
